divisi,blok,blok_b,t_tanam,n_baris,n_pokok,objectid,ndre125,klassndre12025,ket
AME II,F11,F011A,2009,66,20,41013,0.403462836,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,66,21,41014,-,-,Kosong
AME II,F11,F011A,2009,66,22,41015,0.479623204,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,66,23,41016,0.42284135,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,1,40982,0.457236861,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,2,40983,-,-,Kosong
AME II,F11,F011A,2009,67,3,40984,0.423853023,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,4,40875,-,-,Mati Okt'23
AME II,F11,F011A,2009,67,5,40985,-,-,Mati Jan25
AME II,F11,F011A,2009,67,6,40986,0.462275031,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,7,40987,0.456029986,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,8,40989,0.46508552,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,9,40990,0.447731276,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,10,40988,0.450373892,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,11,40991,0.445202314,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,12,40871,-,-,Mati Okt'23
AME II,F11,F011A,2009,67,13,40992,0.474381842,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,14,41008,0.495725088,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,15,40994,0.491967852,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,16,40995,0.450570651,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,17,40981,0.418197209,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,18,40980,0.44731893,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,19,40979,0.43847666,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,20,40978,0.45409107,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,21,40977,0.459872443,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,22,40976,0.485654878,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,67,23,40975,0.46635879,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,1,40953,0.385671613,Stres Berat,Pokok Utama
AME II,F11,F011A,2009,68,2,385179,-,-,Kosong.
AME II,F11,F011A,2009,68,3,40954,-,-,Pokok Utama
AME II,F11,F011A,2009,68,4,40955,0.421623015,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,5,40956,0.420938273,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,6,40957,0.42832348,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,7,42262,-,-,Kosong
AME II,F11,F011A,2009,68,8,40961,0.467820196,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,9,40960,0.456856633,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,10,40958,0.429928995,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,11,40959,0.42524989,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,12,40962,0.434348425,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,13,40963,0.417337786,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,14,40968,0.449843451,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,15,40993,0.450976915,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,16,40811,-,-,Mati Okt'23
AME II,F11,F011A,2009,68,17,40965,0.462769495,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,18,40964,-,-,Kosong
AME II,F11,F011A,2009,68,19,40969,0.417493237,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,20,40970,0.428281332,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,21,40971,0.442255827,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,22,40972,0.451215573,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,23,40973,0.43391816,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,68,24,40974,0.448656121,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,69,1,40952,0.470412158,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,69,2,385178,-,-,Kosong.
AME II,F11,F011A,2009,69,3,40951,-,-,Kosong
AME II,F11,F011A,2009,69,4,40950,-,-,Kosong
AME II,F11,F011A,2009,69,5,40949,0.459712058,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,69,6,40948,0.455126166,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,69,7,40947,0.435404963,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,69,8,40946,0.455740784,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,69,9,40945,0.478332651,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,69,10,40944,0.434499281,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,69,11,40943,0.46107447,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,69,12,425917,-,-,Kosong.
AME II,F11,F011A,2009,69,13,40941,0.443433135,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,69,14,40967,0.477432581,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,69,15,40939,0.500948106,Stres Ringan,Pokok Utama
AME II,F11,F011A,2009,69,16,40938,0.453651034,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,69,17,40937,-,-,Mati Juni24
AME II,F11,F011A,2009,69,18,40936,0.444955501,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,69,19,40935,-,-,Mati Okt'23
AME II,F11,F011A,2009,69,20,40934,0.444633423,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,69,21,40933,0.463435189,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,69,22,40932,0.477809427,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,69,23,40931,0.425525664,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,70,1,40912,0.460818185,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,70,2,40913,-,-,Kosong
AME II,F11,F011A,2009,70,3,40914,0.41960707,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,70,4,40916,0.439039256,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,70,5,41081,0.447689649,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,70,6,40917,0.442265746,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,70,7,40918,0.469290998,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,70,8,40919,0.431472089,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,70,9,40920,0.451012885,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,70,10,40921,0.388368306,Stres Berat,Pokok Utama
AME II,F11,F011A,2009,70,11,40922,0.434775189,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,70,12,40923,0.480727038,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,70,13,40924,0.483630659,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,70,14,425916,-,-,Kosong.
AME II,F11,F011A,2009,70,15,425915,-,-,Kosong.
AME II,F11,F011A,2009,70,16,40929,0.410433769,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,70,17,40926,0.428705306,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,70,18,40927,0.429025729,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,70,19,40928,0.468577692,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,70,20,40925,-,-,Mati Jan'24
AME II,F11,F011A,2009,70,21,40930,0.463884985,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,1,40911,0.417468069,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,2,40910,0.461105083,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,3,40909,-,-,Mati Okt'23
AME II,F11,F011A,2009,71,4,40908,0.441835144,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,5,40907,0.425125946,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,6,40906,0.451655508,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,7,40905,0.439386145,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,8,40904,0.435155023,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,9,40903,0.464949203,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,10,40902,0.434613026,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,11,40901,0.436511863,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,12,40900,0.4318567,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,13,40940,0.432921732,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,14,40899,0.428625634,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,15,40898,0.430618556,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,16,40897,0.446907065,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,17,40896,0.419610935,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,18,40895,0.374698446,Stres Berat,Pokok Utama
AME II,F11,F011A,2009,71,19,40894,0.432721721,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,20,40893,0.468051638,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,21,40892,0.464213265,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,22,40891,0.454551831,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,71,23,40890,0.430699661,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,1,40868,0.435806436,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,2,40869,0.46252319,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,3,40870,0.457901731,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,4,41005,0.422106111,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,5,40872,0.430684968,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,6,40873,-,-,Mati Okt'23
AME II,F11,F011A,2009,72,7,40874,0.379914045,Stres Berat,Pokok Utama
AME II,F11,F011A,2009,72,8,40876,0.455614142,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,9,40877,0.47074213,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,10,40878,0.45075802,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,11,40879,0.452492101,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,12,40880,0.457081202,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,13,40881,0.453393108,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,14,40882,0.462804679,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,15,40883,0.469623698,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,16,40884,0.412581501,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,17,40885,0.430666852,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,18,40886,0.439715586,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,19,40887,-,-,Mati Okt'23
AME II,F11,F011A,2009,72,20,40888,0.475165441,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,72,21,40889,0.439489832,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,1,40831,0.477428514,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,2,40832,0.451641707,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,3,40833,0.454115272,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,4,40834,0.449420864,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,5,40867,0.428441542,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,6,40866,-,-,Kosong
AME II,F11,F011A,2009,73,7,40865,0.396744315,Stres Berat,Pokok Utama
AME II,F11,F011A,2009,73,8,40864,0.476343912,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,9,40863,0.45710267,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,10,40862,0.449572292,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,11,40861,0.430265358,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,12,385176,-,-,Kosong.
AME II,F11,F011A,2009,73,13,40860,0.429513914,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,14,385172,-,-,Kosong.
AME II,F11,F011A,2009,73,15,40859,0.446008814,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,16,385170,-,-,Kosong.
AME II,F11,F011A,2009,73,17,385169,-,-,Kosong.
AME II,F11,F011A,2009,73,18,40858,0.429378051,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,19,40857,0.435581994,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,20,40856,0.403221694,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,21,40855,0.49733154,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,22,40854,0.448309661,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,73,23,40853,0.452351004,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,74,1,40830,0.424542557,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,74,2,40829,-,-,Kosong
AME II,F11,F011A,2009,74,3,40828,-,-,Kosong
AME II,F11,F011A,2009,74,4,41188,0.340523654,Stres Berat,Pokok Utama
AME II,F11,F011A,2009,74,5,40835,0.377459372,Stres Berat,Pokok Utama
AME II,F11,F011A,2009,74,6,40836,0.456290484,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,74,7,40837,0.436484922,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,74,8,40838,0.415705062,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,74,9,40839,0.440022999,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,74,10,40840,0.449415843,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,74,11,385175,-,-,Kosong.
AME II,F11,F011A,2009,74,12,385174,-,-,Kosong.
AME II,F11,F011A,2009,74,13,40841,0.478974055,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,74,14,40842,0.416451014,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,74,15,385171,-,-,Kosong.
AME II,F11,F011A,2009,74,16,40844,-,-,Kosong
AME II,F11,F011A,2009,74,17,40845,0.465076489,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,74,18,40846,0.4515812,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,74,19,40847,-,-,Mati Okt'23
AME II,F11,F011A,2009,74,20,40848,0.439234521,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,74,21,40849,0.419565718,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,74,22,40850,-,-,Mati Okt'23
AME II,F11,F011A,2009,74,23,40851,0.45861808,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,74,24,40852,0.416907444,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,1,40808,-,-,Kosong
AME II,F11,F011A,2009,75,2,40809,0.428596323,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,3,40810,-,-,Kosong
AME II,F11,F011A,2009,75,4,40966,0.37135364,Stres Berat,Pokok Utama
AME II,F11,F011A,2009,75,5,40812,0.429328856,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,6,40813,0.444276851,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,7,40814,0.447954741,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,8,40815,0.442910366,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,9,40816,0.47443978,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,10,40817,0.458882029,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,11,40818,0.432807375,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,12,40843,0.406250353,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,13,40819,0.428841627,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,14,40820,0.462698018,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,15,40821,0.469393491,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,16,40822,0.415896517,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,17,40791,0.458187391,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,18,40824,0.468208338,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,19,40825,0.463319628,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,20,40826,0.459115544,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,75,21,40827,0.463854134,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,76,1,40807,0.389505756,Stres Berat,Pokok Utama
AME II,F11,F011A,2009,76,2,425922,-,-,Kosong.
AME II,F11,F011A,2009,76,3,40806,-,-,Mati Juni24
AME II,F11,F011A,2009,76,4,40805,0.433070741,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,76,5,40804,-,-,Mati Okt'23
AME II,F11,F011A,2009,76,6,40803,0.394201258,Stres Berat,Pokok Utama
AME II,F11,F011A,2009,76,7,40802,0.405356205,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,76,8,40800,0.485349729,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,76,9,40799,0.477291091,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,76,10,40798,0.450801854,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,76,11,40797,0.410119151,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,76,12,40796,0.444187026,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,76,13,40795,0.466897381,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,76,14,40778,0.428091701,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,76,15,40794,0.430331397,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,76,16,40793,-,-,Mati Okt24
AME II,F11,F011A,2009,76,17,40792,0.403349093,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,76,18,40790,-,-,Mati Juni24
AME II,F11,F011A,2009,76,19,40789,0.465587018,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,76,20,40788,-,-,Kosong
AME II,F11,F011A,2009,76,21,40787,0.436013131,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,1,40763,0.455718109,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,2,40764,-,-,Mati Okt24
AME II,F11,F011A,2009,77,3,40765,0.454130509,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,4,40766,0.468703099,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,5,40767,0.409945669,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,6,40768,0.434621418,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,7,40769,0.41872231,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,8,40801,-,-,Kosong
AME II,F11,F011A,2009,77,9,40770,0.451700446,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,10,40772,0.456420178,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,11,40773,0.435759274,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,12,40774,-,-,Kosong
AME II,F11,F011A,2009,77,13,40775,0.408520772,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,14,40771,0.444612687,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,15,40777,0.46724219,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,16,40779,0.466007872,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,17,40780,-,-,Pokok Utama
AME II,F11,F011A,2009,77,18,40781,0.426935865,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,19,40782,0.429026953,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,20,40783,0.470636453,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,21,40784,0.471935593,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,77,22,40786,0.42851711,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,1,40762,0.402174515,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,2,40761,0.478967098,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,3,40760,0.442727024,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,4,40759,0.448131377,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,5,40758,0.433467382,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,6,40757,-,-,Mati Okt24
AME II,F11,F011A,2009,78,7,40756,0.45756715,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,8,40755,0.472038914,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,9,40754,0.455695606,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,10,40776,-,-,Mati Okt'23
AME II,F11,F011A,2009,78,11,40753,0.436262865,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,12,385173,-,-,Kosong.
AME II,F11,F011A,2009,78,13,40752,-,-,Kosong
AME II,F11,F011A,2009,78,14,40751,0.466297729,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,15,40750,0.436832721,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,16,40749,0.411279531,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,17,40748,0.409588483,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,18,40747,-,-,Mati Jan25
AME II,F11,F011A,2009,78,19,40746,0.45243077,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,20,40745,0.474515683,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,21,40744,0.427790044,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,22,40823,0.457083553,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,78,23,40785,0.413674913,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,79,1,40722,0.452008706,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,79,2,385177,-,-,Kosong.
AME II,F11,F011A,2009,79,3,40718,0.403006143,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,79,4,40725,-,-,Mati Okt'23
AME II,F11,F011A,2009,79,5,40726,0.450573281,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,79,6,40727,0.426196549,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,79,7,41155,0.390464704,Stres Berat,Pokok Utama
AME II,F11,F011A,2009,79,8,40728,0.396082655,Stres Berat,Pokok Utama
AME II,F11,F011A,2009,79,9,40729,-,-,Pokok Utama
AME II,F11,F011A,2009,79,10,40730,-,-,Mati Juni24
AME II,F11,F011A,2009,79,11,40731,0.445794608,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,79,12,40732,0.460399442,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,79,13,40733,0.471808973,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,79,14,40735,0.475429874,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,79,15,40734,0.389768064,Stres Berat,Pokok Utama
AME II,F11,F011A,2009,79,16,40736,0.456451537,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,79,17,40737,0.456341794,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,79,18,40738,0.430026388,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,79,19,40739,0.482813814,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,79,20,40740,0.46031611,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,79,21,40743,0.454947466,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,79,22,40742,0.433106339,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,80,1,40721,0.344815675,Stres Berat,Pokok Utama
AME II,F11,F011A,2009,80,2,40723,0.369198918,Stres Berat,Pokok Utama
AME II,F11,F011A,2009,80,3,40719,-,-,Kosong
AME II,F11,F011A,2009,80,4,40724,-,-,Kosong
AME II,F11,F011A,2009,80,5,40717,-,-,Mati Jan25
AME II,F11,F011A,2009,80,6,40716,0.419160989,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,80,7,40715,0.46972099,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,80,8,40714,-,-,Mati Okt'23
AME II,F11,F011A,2009,80,9,40713,0.462743934,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,80,10,40712,0.469646017,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,80,11,40711,0.450178086,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,80,12,40709,0.426822206,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,80,13,40708,0.418941289,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,80,14,40707,0.435088998,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,80,15,40706,0.413373369,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,80,16,40705,0.433576476,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,80,17,40695,-,-,Mati Juni24
AME II,F11,F011A,2009,80,18,40704,0.455389401,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,80,19,40703,0.503991659,Stres Ringan,Pokok Utama
AME II,F11,F011A,2009,80,20,40702,0.486446113,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,80,21,40741,0.488788042,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,80,22,40700,0.415285026,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,1,40679,-,-,Mati Okt'23
AME II,F11,F011A,2009,81,2,40720,0.452181868,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,3,40680,-,-,Mati Okt'23
AME II,F11,F011A,2009,81,4,40681,0.417990026,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,5,40682,0.435833093,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,6,40683,0.450389195,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,7,40684,0.468551298,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,8,40685,0.430247822,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,9,40686,0.46313571,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,10,40687,0.422161633,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,11,40688,0.41306988,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,12,40690,0.460290118,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,13,40691,0.45883338,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,14,40692,0.471458312,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,15,40662,0.429942579,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,16,40693,0.41185162,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,17,40694,0.447288243,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,18,40696,0.488646139,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,19,40697,0.486476574,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,20,40701,0.512907762,Stres Ringan,Pokok Utama
AME II,F11,F011A,2009,81,21,40698,0.475696814,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,81,22,40699,0.435379806,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,82,1,40678,0.407147652,Stres Sedang,Pokok Utama
AME II,F11,F011A,2009,82,2,40677,0.459466541,Stres Sedang,Pokok Utama
